ticket_id,customer_segment,product_area,priority,channel,agent_tenure_months,first_response_min,resolution_min,reopen_count,csat_1_5,refund_requested,escalation,bug_confirmed,sentiment_score,sla_breached
204753,Enterprise,mobile,urgent,chat,35.6,5.6,523.4,0,5,0,0,0,0.53,1
204754,Consumer,integrations,high,email,17.6,44.6,1341.2,0,4,0,0,1,-0.404,1
204755,SMB,mobile,medium,email,0.9,92.0,461.0,0,4,0,0,0,0.183,0
204756,Enterprise,performance,high,email,26.6,96.0,1369.4,0,4,1,0,0,-0.064,1
204757,SMB,integrations,medium,email,15.3,110.5,867.4,0,3,1,0,0,-0.341,1
204758,Consumer,integrations,low,phone,10.4,11.9,349.0,0,4,0,0,0,0.205,0
204759,SMB,login,low,chat,42.8,30.3,225.7,0,4,1,0,0,0.603,0
204760,Consumer,performance,medium,phone,37.0,5.4,527.2,0,4,0,0,0,0.257,0
204761,Consumer,performance,high,chat,28.5,19.9,1206.1,0,4,0,0,0,-0.277,1
204762,Consumer,performance,high,community,7.7,354.3,326.3,0,5,0,0,0,0.641,0
204763,SMB,mobile,medium,chat,10.6,18.0,1575.6,0,3,0,0,0,-0.425,1
204764,SMB,login,medium,email,10.1,36.0,203.1,0,5,0,0,0,0.274,0
204765,SMB,login,high,chat,33.4,4.2,513.2,0,3,0,0,0,0.65,1
204766,Enterprise,integrations,high,chat,17.1,49.9,1096.4,0,3,0,0,0,0.064,1
204767,Consumer,integrations,high,phone,15.8,3.4,529.5,0,4,1,0,0,0.03,1
204768,Consumer,billing,low,email,20.6,54.1,304.2,0,4,0,0,1,-0.116,0
204769,Consumer,mobile,medium,chat,22.6,11.1,702.8,1,4,0,0,1,-0.04,0
204770,Enterprise,integrations,low,community,4.9,159.3,1613.8,1,4,0,0,0,-0.287,1
204771,SMB,performance,high,email,35.6,35.2,1648.2,1,3,0,0,1,0.026,1
204772,Consumer,billing,medium,email,32.0,27.0,186.8,1,4,0,0,0,0.38,0
204773,Consumer,billing,high,email,14.3,46.8,336.5,0,5,0,0,0,0.645,0
204774,Consumer,integrations,low,chat,22.0,11.2,240.6,0,5,0,0,0,0.292,0
204775,Enterprise,login,high,chat,28.6,5.9,321.0,0,5,0,0,0,0.26,0
204776,SMB,login,medium,phone,42.7,7.2,1028.2,2,4,0,0,1,-0.636,1
204777,SMB,login,high,chat,9.8,14.7,671.7,1,3,0,0,0,-0.107,1
204778,SMB,api,low,email,26.2,89.9,1688.2,0,5,1,0,0,-0.015,1
204779,Consumer,integrations,low,email,34.5,120.2,318.4,0,5,0,0,0,0.417,0
204780,Consumer,mobile,low,email,8.4,118.2,214.8,0,5,0,0,0,0.082,0
204781,Consumer,api,high,email,11.7,44.8,493.2,0,4,0,0,0,-0.115,1
204782,SMB,mobile,high,email,8.6,36.7,1048.3,0,4,0,0,0,0.104,1
204783,SMB,mobile,medium,chat,11.9,4.5,1242.5,1,4,0,0,0,-0.125,1
204784,Consumer,mobile,medium,email,8.2,56.7,611.4,0,5,0,0,0,0.287,0
204785,Consumer,billing,medium,email,29.5,22.1,576.0,0,5,0,1,0,0.575,0
204786,Enterprise,api,low,phone,29.4,22.6,793.2,0,5,0,0,0,-0.036,0
204787,Consumer,billing,low,community,18.8,226.6,205.7,0,4,0,0,0,0.425,0
204788,Consumer,login,urgent,chat,37.2,25.1,272.4,0,3,0,0,0,0.293,1
204789,SMB,login,high,chat,16.5,2.7,771.7,2,4,0,0,1,-0.476,1
204790,Consumer,billing,high,email,14.1,46.7,1093.4,0,3,0,0,0,0.354,1
204791,Consumer,mobile,low,email,21.3,50.6,348.0,0,4,0,0,0,0.298,0
204792,Consumer,api,high,email,6.5,21.1,163.9,0,5,0,0,0,0.387,0
204793,Enterprise,billing,high,community,4.8,109.4,462.1,0,4,0,0,0,0.286,1
204794,Consumer,integrations,low,chat,11.8,6.0,635.8,0,5,0,0,0,0.559,0
204795,Consumer,integrations,low,email,58.7,585.6,405.7,1,5,0,0,0,0.326,0
204796,SMB,performance,urgent,email,10.6,52.5,2004.7,0,4,0,0,1,-0.426,1
204797,SMB,mobile,medium,community,14.8,239.7,1156.6,0,3,0,0,1,-0.009,1
204798,Consumer,mobile,low,email,24.7,72.2,320.3,0,5,0,0,0,0.411,0
204799,SMB,api,low,phone,7.2,20.5,1399.4,0,4,0,0,0,-0.107,0
204800,SMB,billing,low,chat,43.0,16.2,1253.4,2,4,0,0,1,-0.277,0
204801,SMB,mobile,medium,email,8.7,87.0,1237.9,0,4,0,0,1,-0.362,1
204802,Consumer,mobile,low,chat,39.1,43.7,576.5,0,4,0,0,1,0.311,0
204803,Consumer,performance,low,chat,26.2,15.1,1081.8,1,5,0,0,0,-0.066,0
204804,SMB,integrations,medium,community,19.0,133.9,461.5,0,5,0,0,0,0.613,0
204805,Consumer,billing,medium,chat,4.7,10.7,121.3,0,4,0,0,0,0.191,0
204806,Enterprise,integrations,medium,email,4.6,24.1,591.0,0,5,0,0,0,-0.114,0
204807,Consumer,mobile,medium,email,6.4,92.1,227.6,0,4,0,0,0,-0.137,0
204808,Consumer,billing,high,chat,7.9,4.3,575.4,0,3,0,0,0,0.191,1
204809,Consumer,integrations,high,chat,24.9,8.6,687.1,0,4,0,0,0,0.42,1
204810,Consumer,api,high,phone,17.7,5.3,1484.4,0,4,0,0,0,-0.251,1
204811,Consumer,login,low,email,34.8,185.9,357.9,2,4,0,1,0,-0.139,0
204812,Consumer,api,medium,email,4.8,83.1,1042.0,1,4,0,0,0,-0.282,1
204813,Consumer,integrations,high,community,31.1,116.1,986.3,1,3,0,0,1,-0.192,1
204814,Enterprise,login,medium,email,3.8,32.8,650.8,0,5,0,0,0,0.223,0
204815,SMB,api,low,chat,4.0,18.8,1656.2,0,3,0,0,1,-0.388,1
204816,Consumer,login,urgent,email,12.1,34.4,95.5,0,3,0,0,0,-0.028,0
204817,Enterprise,integrations,urgent,community,11.6,125.5,1269.1,1,3,0,1,0,-0.245,1
204818,Consumer,login,low,chat,8.8,8.2,136.5,0,5,0,0,0,0.583,0
204819,Consumer,performance,high,email,37.3,31.8,358.4,0,5,0,0,0,0.431,0
204820,Consumer,performance,low,phone,31.1,13.5,838.9,2,5,0,0,1,-0.377,0
204821,Consumer,integrations,urgent,email,49.8,39.0,1218.4,0,4,0,0,0,0.306,1
204822,Consumer,login,low,email,6.5,24.6,313.4,1,4,0,0,0,0.245,0
204823,Consumer,mobile,low,email,13.1,49.5,260.4,0,5,0,0,0,0.725,0
204824,SMB,mobile,medium,phone,26.5,10.1,997.0,1,4,0,0,1,-0.385,1
204825,Consumer,integrations,medium,chat,11.3,42.9,1117.0,0,5,1,0,0,-0.335,1
204826,Enterprise,mobile,medium,chat,27.5,7.2,247.7,0,5,0,0,0,0.099,0
204827,SMB,integrations,low,email,23.8,56.9,198.4,1,4,0,0,1,0.364,0
204828,SMB,billing,high,phone,42.9,9.7,413.2,0,3,0,0,0,0.33,1
204829,Consumer,api,medium,phone,28.4,6.1,553.3,0,5,0,0,0,0.434,0
204830,SMB,integrations,high,chat,15.8,9.3,715.6,2,3,0,0,0,-0.235,1
204831,Consumer,billing,low,chat,20.6,45.5,107.4,0,5,0,0,0,0.599,0
204832,Consumer,performance,urgent,chat,6.9,7.7,872.2,0,4,0,0,0,-0.005,1
204833,SMB,performance,low,phone,15.8,5.2,1418.0,0,3,0,0,0,0.006,0
204834,Consumer,login,medium,chat,11.9,7.9,145.5,0,4,0,0,0,0.94,0
204835,Consumer,integrations,urgent,phone,23.4,4.0,490.3,0,4,1,0,0,-0.126,1
204836,Consumer,mobile,high,email,14.2,83.9,478.9,0,3,0,0,0,0.046,1
204837,SMB,api,medium,chat,6.0,10.9,1024.4,0,5,0,0,1,0.066,1
204838,Consumer,integrations,medium,email,8.8,64.5,2086.8,0,3,0,0,1,-0.476,1
204839,Consumer,login,high,email,16.4,40.5,422.3,0,3,0,0,0,0.327,1
204840,Enterprise,integrations,medium,email,35.2,104.1,490.5,0,4,1,0,0,0.408,0
204841,Enterprise,login,medium,community,19.9,116.3,463.2,1,4,0,0,1,-0.023,0
204842,Consumer,login,high,email,51.1,55.9,156.2,0,5,0,0,0,0.691,0
204843,SMB,api,medium,phone,15.0,7.6,2321.2,1,4,0,0,1,-0.765,1
204844,Enterprise,mobile,low,email,19.3,63.4,638.9,1,4,0,0,0,-0.22,0
204845,Consumer,performance,low,chat,28.1,14.5,215.0,1,4,0,0,1,0.045,0
204846,Consumer,mobile,urgent,chat,6.3,7.3,1387.1,1,3,0,1,0,-0.106,1
204847,Enterprise,login,high,chat,40.5,8.9,439.9,0,3,0,0,0,-0.295,1
204848,Consumer,login,low,community,22.6,119.9,131.7,0,5,0,0,0,0.18,0
204849,SMB,mobile,low,email,16.5,116.9,1251.1,0,4,1,0,0,0.185,0
204850,SMB,performance,high,phone,57.7,9.4,1345.4,0,4,0,0,0,0.088,1
204851,Consumer,mobile,low,chat,11.3,4.8,316.2,1,3,0,0,1,-0.205,0
204852,Consumer,mobile,low,chat,35.3,15.3,272.9,0,4,0,0,0,0.381,0
204853,Consumer,login,medium,email,33.7,60.9,93.8,0,5,0,0,0,-0.374,0
204854,Enterprise,performance,medium,email,46.8,174.9,1185.8,0,4,0,0,1,-0.183,1
204855,SMB,mobile,low,phone,14.2,9.6,268.9,0,4,0,0,0,0.279,0
204856,Consumer,integrations,high,community,19.2,182.4,735.7,0,4,0,0,0,0.005,1
204857,SMB,billing,medium,email,57.4,72.0,138.9,0,5,0,0,0,-0.162,0
204858,Consumer,mobile,low,email,21.7,23.7,553.2,0,5,0,0,0,0.129,0
204859,SMB,billing,low,email,11.8,84.5,240.1,0,4,0,0,0,0.538,0
204860,SMB,mobile,low,chat,2.8,4.4,297.7,1,3,0,0,0,0.091,0
204861,Consumer,login,low,email,42.3,131.3,217.6,0,4,0,0,0,0.365,0
204862,Consumer,api,high,email,17.7,83.6,928.7,0,4,0,0,0,0.399,1
204863,Enterprise,billing,medium,chat,10.2,30.2,680.0,0,5,0,0,1,-0.205,0
204864,Consumer,billing,high,chat,36.4,2.6,428.1,0,4,1,1,0,0.333,1
204865,Consumer,mobile,urgent,phone,24.0,5.5,847.2,0,4,0,0,0,0.202,1
204866,Consumer,api,medium,phone,20.8,14.3,1174.7,0,3,0,0,0,0.274,1
204867,SMB,login,medium,phone,22.3,6.0,242.1,0,4,0,0,0,0.369,0
204868,Consumer,integrations,high,email,14.8,44.9,515.2,0,3,0,0,0,0.089,1
204869,Consumer,mobile,low,email,34.0,49.4,381.0,0,4,0,0,0,0.663,0
204870,Consumer,mobile,medium,chat,34.2,22.2,303.3,0,5,0,0,0,-0.017,0
204871,Enterprise,integrations,medium,phone,13.9,4.7,1056.4,0,4,0,0,0,0.353,1
204872,Enterprise,performance,medium,email,6.2,23.1,1137.6,1,4,0,0,1,-0.243,1
204873,Consumer,performance,low,chat,11.6,15.5,1390.4,0,5,0,0,1,-0.095,0
204874,Enterprise,mobile,medium,chat,19.0,8.4,2430.0,0,4,0,1,0,-0.078,1
204875,Consumer,login,low,chat,24.0,7.5,158.5,0,4,0,0,0,-0.049,0
204876,Consumer,performance,medium,email,29.6,50.1,922.9,1,3,0,0,1,-0.34,1
204877,Enterprise,integrations,low,email,20.3,60.4,504.2,0,5,0,0,0,-0.001,0
204878,Enterprise,mobile,medium,phone,6.1,5.2,993.2,1,2,0,1,1,-0.397,1
204879,Consumer,performance,urgent,phone,53.9,7.3,665.6,0,4,0,0,0,-0.302,1
204880,Consumer,mobile,medium,email,4.1,31.4,282.9,0,5,0,0,0,0.188,0
204881,SMB,mobile,medium,chat,2.9,9.6,1326.1,0,4,0,0,1,-0.085,1
204882,Consumer,login,high,chat,8.3,6.1,220.5,0,3,0,0,0,-0.09,0
204883,Enterprise,performance,low,phone,17.9,17.0,598.4,0,5,0,0,1,0.524,0
204884,Enterprise,billing,medium,chat,7.0,13.1,2349.8,0,4,0,0,0,-0.337,1
204885,Consumer,performance,urgent,email,45.6,32.5,1435.3,0,3,0,0,0,-0.094,1
204886,SMB,performance,low,chat,3.7,6.4,688.8,1,5,0,0,0,0.094,0
204887,Enterprise,login,high,email,8.8,44.3,261.3,0,5,0,0,0,0.473,0
204888,Enterprise,mobile,low,email,51.9,79.6,153.1,0,3,0,0,0,0.781,0
204889,Enterprise,billing,high,email,76.6,27.4,1476.7,0,4,1,1,0,0.162,1
204890,Enterprise,mobile,low,email,4.0,60.7,406.2,0,5,0,0,0,0.113,0
204891,Consumer,login,low,community,34.8,217.7,179.9,0,4,0,1,0,0.266,0
204892,Consumer,performance,low,phone,17.2,3.3,803.1,1,4,0,0,0,0.076,0
204893,SMB,integrations,medium,email,4.1,30.5,309.0,0,5,0,0,0,0.508,0
204894,Enterprise,mobile,low,chat,16.4,20.9,149.7,0,5,0,0,0,0.553,0
204895,Consumer,mobile,medium,email,8.4,129.8,1257.5,0,5,0,0,0,-0.078,1
204896,SMB,api,low,email,30.2,40.4,483.2,2,4,0,0,1,-0.4,0
204897,Consumer,integrations,high,chat,50.7,11.7,2784.9,1,3,0,0,1,-0.079,1
204898,Consumer,performance,low,community,2.7,1331.6,750.0,1,5,0,0,0,-0.047,0
204899,Consumer,mobile,high,phone,39.0,18.4,148.9,0,4,1,0,0,0.056,0
204900,SMB,mobile,low,email,55.2,66.8,331.5,1,4,0,0,1,0.01,0
204901,Consumer,mobile,medium,email,17.2,76.2,189.4,0,5,0,0,0,0.39,0
204902,Consumer,mobile,high,community,36.4,160.1,1014.8,2,3,0,0,1,-0.859,1
204903,Consumer,api,high,email,65.9,49.8,485.5,1,3,0,0,0,-0.119,1
204904,Consumer,performance,high,email,13.7,40.6,2386.2,0,3,0,1,0,-0.395,1
204905,Consumer,integrations,medium,chat,16.5,7.8,714.8,0,4,0,0,0,0.177,0
204906,Consumer,mobile,low,chat,6.3,12.6,1045.9,0,4,0,0,0,0.348,0
204907,SMB,login,low,chat,8.6,9.6,238.7,0,5,0,0,0,0.151,0
204908,Consumer,mobile,medium,phone,30.7,4.4,273.8,0,5,0,0,0,0.189,0
204909,SMB,integrations,medium,chat,8.8,6.4,890.1,0,3,0,0,0,-0.221,1
204910,Consumer,integrations,medium,phone,3.8,9.2,502.7,0,5,0,0,0,0.231,0
204911,Consumer,login,low,email,16.6,143.2,338.0,0,5,0,0,0,0.212,0
204912,Consumer,billing,high,email,27.4,35.4,503.3,0,4,0,0,1,0.207,1
204913,SMB,billing,medium,chat,18.4,9.7,402.7,1,5,0,0,0,0.099,0
204914,Consumer,performance,low,chat,30.9,11.8,318.6,0,5,0,0,0,0.046,0
204915,Enterprise,login,high,email,12.5,60.3,251.7,0,5,0,0,1,0.484,0
204916,SMB,mobile,low,email,31.0,129.7,745.7,0,3,0,0,1,0.605,0
204917,Consumer,billing,medium,email,24.9,41.8,434.3,2,4,0,0,1,-0.396,0
204918,Consumer,login,medium,email,5.4,44.8,164.7,1,4,0,0,0,0.223,0
204919,Consumer,billing,high,community,13.6,165.0,733.9,0,4,0,1,0,0.119,1
204920,Enterprise,billing,high,email,18.6,25.4,276.1,1,4,1,0,0,-0.13,0
204921,SMB,api,low,chat,31.2,4.2,395.9,0,4,0,0,0,0.4,0
204922,SMB,login,urgent,email,22.6,37.1,363.1,0,5,0,0,0,-0.139,1
204923,Consumer,api,high,chat,53.5,4.1,545.3,1,4,0,0,0,-0.212,1
204924,Consumer,mobile,high,email,13.2,81.3,835.4,0,4,0,0,0,-0.105,1
204925,SMB,login,urgent,phone,9.9,3.1,226.5,0,4,0,0,0,0.093,1
204926,SMB,login,low,phone,9.2,4.5,176.5,0,5,0,0,1,0.287,0
204927,SMB,billing,high,phone,25.2,2.0,386.8,0,4,0,0,0,0.299,1
204928,Consumer,performance,medium,email,19.2,129.3,568.3,1,4,0,0,1,0.07,0
204929,Consumer,integrations,low,chat,22.1,17.9,86.3,0,4,0,0,0,0.254,0
204930,Consumer,performance,medium,phone,38.1,4.9,426.2,1,3,0,0,0,-0.287,0
204931,SMB,login,medium,chat,15.0,16.3,293.2,0,5,0,0,0,0.417,0
204932,Enterprise,api,high,community,63.5,127.8,2188.2,0,4,0,0,1,0.147,1
204933,Enterprise,performance,high,email,23.1,47.0,865.9,0,4,0,0,0,-0.157,1
204934,Consumer,mobile,medium,email,8.5,55.6,532.1,1,3,0,1,0,0.321,0
204935,Consumer,mobile,medium,email,27.5,66.6,593.1,0,5,0,0,0,-0.051,0
204936,Enterprise,mobile,medium,community,28.0,415.8,836.8,1,3,0,0,1,-0.171,1
204937,Consumer,integrations,low,chat,4.9,12.7,542.9,0,4,0,0,0,0.561,0
204938,SMB,integrations,low,chat,32.2,50.0,645.3,0,5,0,0,0,0.319,0
204939,SMB,login,medium,chat,21.5,5.6,123.0,2,4,0,0,0,0.26,0
204940,Enterprise,integrations,low,email,28.6,76.9,466.4,0,4,0,0,0,0.03,0
204941,Consumer,billing,low,chat,27.3,18.4,426.8,0,4,0,0,0,0.099,0
204942,Consumer,login,medium,community,27.3,521.6,114.2,2,4,0,0,1,-0.36,0
204943,Consumer,billing,high,phone,19.0,5.8,589.4,0,4,0,1,0,-0.099,1
204944,Consumer,billing,medium,chat,17.8,12.3,523.7,0,5,0,0,0,0.373,0
204945,Consumer,performance,medium,community,19.3,286.7,1588.1,1,4,0,0,1,-0.667,1
204946,Consumer,login,urgent,phone,19.4,5.3,582.5,0,4,0,0,0,-0.047,1
204947,SMB,billing,high,email,20.1,86.7,822.4,0,4,0,1,0,0.167,1
204948,SMB,api,medium,chat,4.4,6.1,611.0,0,5,0,0,0,-0.048,0
204949,Enterprise,mobile,high,chat,2.5,9.2,345.5,0,5,0,0,0,0.53,0
204950,Enterprise,billing,low,chat,6.3,21.4,1600.4,0,4,0,0,0,-0.09,1
204951,Consumer,mobile,urgent,chat,23.7,50.3,943.1,0,4,0,0,0,0.309,1
204952,SMB,mobile,medium,community,44.7,222.6,474.1,1,5,0,0,0,-0.071,0
204953,Consumer,integrations,low,chat,12.1,14.5,640.9,1,5,0,1,0,0.458,0
204954,SMB,performance,high,email,31.1,23.5,1064.2,0,3,1,1,1,-0.165,1
204955,Consumer,performance,low,chat,3.5,5.2,391.2,1,4,0,0,0,0.641,0
204956,Consumer,mobile,low,chat,29.0,21.7,477.1,0,5,0,0,1,0.149,0
204957,SMB,login,medium,chat,30.5,8.7,148.6,0,4,0,0,0,0.189,0
204958,Enterprise,api,medium,phone,54.2,18.9,1236.9,0,3,0,0,0,0.314,1
204959,SMB,performance,low,community,11.9,218.9,434.6,0,5,0,0,0,0.637,0
204960,Consumer,login,medium,phone,27.4,7.8,134.5,0,5,0,0,0,0.603,0
204961,Consumer,api,low,phone,6.1,22.3,683.8,0,4,0,0,1,0.046,0
204962,Consumer,api,low,chat,14.4,31.9,608.5,2,3,0,0,1,-0.072,0
204963,Consumer,integrations,urgent,email,35.6,25.0,762.7,1,3,0,0,1,-0.115,1
204964,Consumer,billing,medium,email,17.8,27.3,69.4,1,5,0,0,0,0.22,0
204965,Consumer,mobile,medium,phone,24.6,3.3,1115.6,0,4,0,0,0,-0.354,1
204966,Enterprise,api,high,chat,11.7,10.4,2104.0,0,3,0,1,0,-0.041,1
204967,Consumer,login,low,email,14.0,128.5,225.9,1,4,0,0,0,-0.005,0
204968,Consumer,integrations,medium,email,17.3,111.7,408.6,0,5,0,0,0,0.519,0
204969,SMB,mobile,medium,community,25.5,258.2,374.2,1,5,0,0,0,0.291,0
204970,Consumer,performance,medium,phone,45.6,9.1,692.9,0,5,0,0,0,0.15,0
204971,SMB,integrations,high,email,21.6,39.8,383.8,0,3,0,0,1,-0.461,1
204972,Consumer,mobile,urgent,chat,15.6,3.8,478.8,1,3,0,0,0,-0.664,1
204973,Consumer,login,high,email,28.3,61.4,234.8,0,4,0,0,0,0.664,0
204974,Consumer,login,low,email,21.8,42.2,146.9,1,4,0,0,0,-0.059,0
204975,Consumer,mobile,high,phone,3.7,6.0,822.4,0,4,0,0,1,0.146,1
204976,Consumer,billing,low,email,27.4,63.6,584.3,2,4,0,0,0,0.009,0
204977,Consumer,integrations,low,email,22.8,98.0,1056.4,0,5,0,0,1,0.186,0
204978,SMB,performance,high,email,14.4,48.6,2037.1,1,3,0,0,0,-0.077,1
204979,Consumer,api,low,email,11.0,78.8,657.2,0,5,0,0,1,0.234,0
204980,Consumer,login,medium,chat,13.8,11.1,144.3,1,5,0,0,0,-0.184,0
204981,Consumer,mobile,low,email,17.4,77.7,400.1,0,4,0,1,1,0.608,0
204982,Consumer,api,medium,phone,76.0,9.7,648.6,0,5,0,0,0,0.37,0
204983,Consumer,mobile,medium,chat,15.6,13.4,434.1,0,4,0,0,0,0.375,0
204984,Consumer,performance,low,email,2.7,101.4,270.9,0,5,0,0,0,0.099,0
204985,Consumer,mobile,high,phone,15.5,2.2,1168.0,0,4,0,0,0,-0.344,1
204986,Consumer,performance,low,chat,11.5,21.8,775.9,0,4,0,0,1,0.374,0
204987,Consumer,integrations,medium,chat,18.7,6.8,1302.2,0,3,0,0,0,0.253,1
204988,Consumer,api,medium,email,51.1,66.0,267.0,0,5,0,0,0,0.054,0
204989,Consumer,login,medium,chat,36.2,8.2,141.8,0,5,0,0,0,0.35,0
204990,Consumer,login,low,email,25.2,113.2,242.2,0,5,0,0,0,0.575,0
204991,Consumer,mobile,low,chat,3.9,15.2,189.3,0,4,0,0,0,0.214,0
204992,Consumer,login,medium,community,68.6,136.5,156.6,1,4,0,0,0,0.121,0
204993,Consumer,billing,medium,phone,51.9,4.5,424.9,0,4,0,0,0,0.026,0
204994,Consumer,billing,high,chat,13.1,9.0,637.4,0,3,0,0,0,-0.301,1
204995,Consumer,billing,high,chat,26.2,4.7,1397.8,0,4,0,0,0,-0.344,1
204996,Enterprise,login,medium,email,47.5,28.6,198.7,0,4,0,1,0,0.019,0
204997,Consumer,billing,low,phone,32.3,19.6,66.0,0,5,0,0,0,0.465,0
204998,Consumer,login,urgent,phone,6.3,2.7,248.6,0,4,0,0,0,0.164,1
204999,Consumer,integrations,low,chat,40.6,9.8,192.7,0,5,0,0,0,0.366,0
205000,Consumer,billing,high,chat,10.4,4.7,467.1,2,4,0,0,0,-0.177,1
205001,SMB,api,medium,email,54.3,69.3,960.4,0,3,0,0,0,-0.055,1
205002,Consumer,performance,medium,phone,64.3,6.2,672.2,2,5,0,0,1,-0.145,0
205003,Consumer,login,high,chat,42.8,9.5,101.6,0,4,0,0,0,0.585,0
205004,Consumer,mobile,low,phone,7.4,10.7,136.9,0,5,0,0,0,0.198,0
205005,SMB,billing,medium,chat,29.9,14.2,1131.6,0,3,0,0,1,-0.005,1
205006,Consumer,performance,low,email,7.0,118.0,2138.5,0,4,0,0,1,-0.239,1
205007,Consumer,integrations,high,email,26.0,102.2,397.0,0,4,0,0,0,0.214,1
205008,Consumer,login,high,phone,10.9,3.8,457.8,0,5,0,1,1,0.27,1
205009,Enterprise,performance,high,phone,47.8,8.0,2308.2,0,3,0,0,1,-0.29,1
205010,Consumer,login,high,email,15.6,58.9,93.1,0,4,1,0,0,0.007,0
205011,Enterprise,login,medium,email,20.6,67.8,624.9,0,4,0,1,0,0.107,0
205012,Consumer,api,low,email,34.6,49.2,764.0,0,4,0,0,1,0.598,0
205013,Consumer,performance,medium,phone,34.6,6.7,861.0,0,3,0,0,0,-0.103,1
205014,SMB,billing,low,community,25.7,200.8,435.6,0,4,0,1,0,0.521,0
205015,Consumer,billing,high,email,9.2,24.0,394.2,1,4,0,0,0,-0.69,1
205016,Enterprise,integrations,high,chat,29.7,6.1,2683.9,1,4,0,1,0,-0.477,1
205017,Consumer,integrations,high,chat,4.6,9.5,2300.6,0,3,0,0,1,-0.412,1
205018,SMB,api,medium,phone,22.6,7.8,2245.7,0,4,0,0,0,0.031,1
205019,Consumer,billing,low,email,7.5,98.2,131.0,0,5,0,0,0,0.62,0
205020,Consumer,login,low,email,2.6,123.9,203.3,0,5,0,1,1,0.157,0
205021,Consumer,performance,high,email,41.6,10.7,1418.1,0,4,0,0,1,-0.433,1
205022,Consumer,performance,medium,email,27.7,60.6,773.4,0,3,0,1,1,0.245,1
205023,Consumer,performance,high,email,5.2,93.1,825.8,1,4,0,0,0,-0.324,1
205024,Enterprise,api,low,phone,12.1,6.8,1991.0,1,4,0,0,1,-0.308,1
205025,SMB,mobile,low,email,7.6,75.4,681.0,0,4,0,0,0,0.032,0
205026,Consumer,performance,high,chat,14.3,4.2,284.5,0,4,1,0,0,-0.002,0
205027,Consumer,billing,low,email,12.7,312.1,153.1,0,5,0,0,0,0.174,0
205028,Consumer,performance,low,email,23.1,78.7,1111.1,0,5,0,0,0,0.626,0
205029,SMB,integrations,medium,chat,33.0,23.9,1113.4,0,3,0,0,1,-0.012,1
205030,Consumer,billing,low,email,29.9,137.3,74.6,0,4,0,0,0,0.48,0
205031,Consumer,performance,medium,chat,17.9,22.4,1264.9,1,3,0,0,0,-0.604,1
205032,Consumer,api,low,email,41.2,36.6,373.0,0,4,0,0,0,-0.102,0
205033,Consumer,performance,medium,email,11.9,51.0,839.2,1,4,0,0,1,-0.754,1
205034,Consumer,performance,low,chat,25.7,23.3,459.9,0,4,0,0,1,0.14,0
205035,Consumer,integrations,low,phone,15.5,9.9,1176.4,1,4,0,0,0,0.157,0
205036,Consumer,performance,medium,email,22.0,44.8,288.5,0,5,0,0,0,0.851,0
205037,SMB,mobile,medium,phone,28.8,2.9,321.0,0,5,0,0,0,-0.057,0
205038,SMB,mobile,low,email,18.1,95.6,144.3,0,5,0,0,0,0.014,0
205039,Consumer,mobile,low,community,16.4,193.7,105.6,0,5,0,0,0,0.186,0
205040,Consumer,mobile,low,email,14.1,90.0,394.5,1,5,0,0,0,-0.234,0
205041,Consumer,performance,low,chat,33.4,9.7,288.4,0,4,0,0,1,0.298,0
205042,Consumer,performance,medium,email,33.7,56.2,645.6,0,3,0,0,0,0.185,0
205043,SMB,login,low,email,37.4,83.6,751.5,0,4,1,1,0,-0.244,0
205044,SMB,login,high,phone,5.0,6.9,567.3,1,3,0,0,0,0.066,1
205045,Consumer,integrations,medium,email,18.8,50.9,240.8,0,4,0,0,1,0.206,0
205046,Enterprise,login,low,email,17.8,75.4,107.7,0,5,0,0,0,0.267,0
205047,SMB,integrations,low,chat,36.5,14.1,119.5,0,5,1,0,0,0.321,0
205048,Consumer,integrations,medium,email,42.1,25.8,966.6,0,4,0,0,0,-0.223,1
205049,Consumer,mobile,low,email,5.2,32.7,364.9,2,4,0,0,0,-0.192,0
205050,Enterprise,integrations,high,email,2.6,60.2,946.0,0,4,0,1,0,0.004,1
205051,Consumer,integrations,medium,chat,5.6,35.4,370.8,0,5,0,0,0,0.156,0
205052,SMB,integrations,low,community,54.9,273.7,828.0,0,4,0,0,1,0.374,0
205053,SMB,performance,medium,phone,14.9,9.0,571.1,0,5,0,0,1,-0.13,0
205054,Consumer,billing,low,email,6.1,102.6,275.9,0,4,0,0,0,0.741,0
205055,SMB,integrations,low,chat,6.9,5.7,406.8,2,3,0,0,0,-0.461,0
205056,SMB,integrations,high,chat,6.4,4.2,1364.2,0,3,0,1,0,0.126,1
205057,Consumer,performance,urgent,email,9.6,15.8,464.4,0,5,0,0,0,-0.089,1
205058,Consumer,mobile,low,email,6.5,98.5,175.6,0,5,0,0,0,0.52,0
205059,Consumer,api,medium,phone,45.2,7.8,1386.1,0,3,0,1,0,-0.105,1
205060,SMB,billing,high,phone,32.8,6.0,443.5,0,3,0,1,0,0.238,1
205061,SMB,integrations,low,email,36.6,112.3,2941.8,0,3,0,0,1,-0.326,1
205062,SMB,integrations,high,chat,23.9,16.9,701.4,0,4,0,0,0,0.499,1
205063,SMB,login,high,phone,17.4,5.2,329.3,0,4,0,0,0,0.525,0
